artist,uri,danceability,energy,tempo
Trey Songz,spotify:track:4NYwy0R3NdvORX2B6OZXBT,0.733,0.408,94.947
Bonobo,spotify:track:16ikmfoT1249gG3pzPvnYt,0.378,0.17800000000000002,77.263
Grouplove,spotify:track:0GO8y8jQk1PkHzS31d699N,0.56,0.936,112.96
Rowland S. Howard,spotify:track:57c1Rrb1TRg8NMqa6Z3MF5,0.181,0.604,189.785
Józef Gatysik,spotify:track:01T3AjynqSMVfiAQCAfrKJ,0.322,0.0121,112.464
Napalm Death,spotify:track:13wSlrtOa4LiomP8Xh9Q2d,0.173,0.969,121.159
Hannibal Buress,spotify:track:2ydIKKKimLhmH7C93RzRqE,0.489,0.755,86.14200000000002
21 Savage,spotify:track:3cqZH3cqvfbV8wVbvHyPbG,0.703,0.7090000000000001,140.998
Erra,spotify:track:2x0BR7Ct3NIDlTGUZcF4ia,0.481,0.979,120.012
Lord Kitchener,spotify:track:0HFYcmjhjWUOb5DC0uA36t,0.7170000000000001,0.385,92.051
Stefano Patarnello,spotify:track:4tNxeAdzEwLxRNvr84KAhe,0.624,0.863,119.993
Ke$ha Featuring 3OH!3,spotify:track:7lWUJpax919G4JdaFEVmCy,0.752,0.836,120.003
PSYQUI,spotify:track:5y3y8xkKxyStlQUVkcsoJ6,0.7070000000000001,0.966,162.018
The Ungrateful,spotify:track:5RGL8OqEjCgYY6piR1VTdx,0.358,0.812,98.291
Disparaged,spotify:track:4S1tPnio0viKn49H6kE2L0,0.331,0.95,125.081
Dj Spinna,spotify:track:3fUbSafV5oCqOv1S4wAmQG,0.728,0.43,179.888
Mr. Bill,spotify:track:1KEks6Ih8iwNasF1Koqulw,0.8420000000000001,0.6829999999999999,109.992
Macklemore & Ryan Lewis Featuring Ray Dalton,spotify:track:3bidbhpOYeV4knp8AIu8Xn,0.6409999999999999,0.922,146.078
Carrie Underwood,spotify:track:7B9UAoGiN4iMCv4s40xoiM,0.374,0.742,139.953
75 Dollar Bill,spotify:track:3GbgUk5R1XpOu1DZFcgf7S,0.473,0.6659999999999999,97.982
Lord Kitchener,spotify:track:0kh4UY0Og0ex0WQINBUo19,0.8320000000000001,0.397,129.945
Lee Brice,spotify:track:5aj0xPGiEUN3aI2oOYu14S,0.5870000000000001,0.5589999999999999,92.036
for KING & COUNTRY,spotify:track:4uQcfhLIZNpiWJKS9nPz3z,0.637,0.759,98.035
Quavo Featuring Lil Baby,spotify:track:69PkhA9q3xCWU2CzoZnLAu,0.962,0.573,125.035
Obituary,spotify:track:3tCf1ouhSdqyrsuqdsMera,0.284,0.978,140.75799999999995
Born Of Osiris,spotify:track:7sxiG6BuAb28nh3qGmbz7L,0.443,0.991,155.045
LEISURE,spotify:track:2DSTdXVhlCfiWnKpWgZlHA,0.763,0.355,70.007
The Weeknd Featuring Daft Punk,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,0.773,0.8190000000000001,92.99
Cheat Codes Featuring Demi Lovato,spotify:track:5lNuqFVMca4vPupY10cH0J,0.7390000000000001,0.619,112.961
Conflict,spotify:track:3Ox56oHb3bB6WUayNZOrSC,0.281,0.861,67.762
Desiigner,spotify:track:275a9yzwGB6ncAW4SxY7q3,0.685,0.731,145.245
One Direction,spotify:track:4nVBt6MZDDP6tRVdQTgxJg,0.6,0.6629999999999999,121.07
Anuel AA & Romeo Santos,spotify:track:3f5lA8nnc4YYF1qf78WpHw,0.75,0.665,95.239
Eric Church,spotify:track:5XcMzuskwO305UC7RBm9Zu,0.637,0.89,123.002
Kelly Clarkson,spotify:track:7uRznL3LcuazKpwCTpDltz,0.6759999999999999,0.807,95.956
Blue Daisy,spotify:track:2vfGV71SvqhOXTHwe2tqjf,0.561,0.87,172.94299999999996
Alcest,spotify:track:3IMbfSGOT7QAuFB9nlpKBr,0.16,0.9,142.297
LOCASH,spotify:track:6pyshZbArprWRBXLbYVPO9,0.505,0.903,88.986
Insanity Alert,spotify:track:303A4lc7qZeJdhGlP2Ifcz,0.324,0.975,100.749
Kings Of Leon,spotify:track:60CirPlTOEWOUBus7HxV3B,0.408,0.925,126.405
Sterling Void,spotify:track:7wYHrk3LaDB2Z9HR5MsQl3,0.924,0.602,122.996
Wolfgang Haffner,spotify:track:4fZNmPWBfslPOE1mHMtASq,0.6659999999999999,0.345,144.179
Kygo Featuring Conrad,spotify:track:1I8tHoNBFTuoJAlh4hfVVE,0.486,0.652,113.055
LANCO,spotify:track:2yQZwi1P8AkkxxFhQ8rMEK,0.6709999999999999,0.617,147.986
Logical Terror,spotify:track:4099yH8PI1aIKEwzwegVNe,0.465,0.971,125.04
Brett Eldredge,spotify:track:5vuMtXS5kQ7F0o9V9rG1dG,0.488,0.637,88.865
David Rovics,spotify:track:2xofNBdnoZmTqgo1hFX4nC,0.895,0.332,120.066
A Boogie Wit da Hoodie Featuring Kodak Black,spotify:track:1f5cbQtDrykjarZVrShaDI,0.8390000000000001,0.81,129.014
Love & Light,spotify:track:15cAHesuekNdYmDHMgiFr6,0.7240000000000001,0.679,95.025
One Direction,spotify:track:3NLnwwAQbbFKcEcV8hDItk,0.647,0.823,99.933
Thirty Seconds To Mars,spotify:track:4sjLcE0GQ6urc4iUXsUPe9,0.293,0.816,164.982
Eminem,spotify:track:58QhkbaAkLFnn7JwAnAato,0.83,0.546,182.973
Marc Kiss,spotify:track:7bCka65kiFIPTW4PUyisel,0.626,0.835,109.997
Jason Derulo Featuring 2 Chainz,spotify:track:5KONnBIQ9LqCxyeSPin26k,0.635,0.691,82.14200000000002
David Guetta Featuring Akon,spotify:track:4MKzCHlZvkwJOQRNkdw4zq,0.809,0.562,130.003
DJ Nate,spotify:track:6VMVE26qGeS6Hnz6crAfEl,0.501,0.8290000000000001,129.947
The Carter Family,spotify:track:6AmZCReYPnj3sl32MPaS6o,0.63,0.297,109.782
Forever The Sickest Kids,spotify:track:3Cu3oyYH5Py5z5qKJy5waY,0.604,0.848,137.976
Guru,spotify:track:4kpHlJZ7U4PzS9nl1gARni,0.8420000000000001,0.821,101.986
Keith Urban,spotify:track:13wYXGimJ5fANFu0y2pqG1,0.625,0.825,100.004
The Interbeing,spotify:track:0m6wzwyVy2kg3vWovrXRxb,0.46,0.95,90.00299999999999
Fred Mollin,spotify:track:3hSUUyu64UofrhKKg5zAOQ,0.585,0.226,128.988
Duncan Fellows,spotify:track:3W3YJYPXgzGeb6l8DnKLmY,0.447,0.743,109.529
Alex Christensen,spotify:track:2DOJQX3XNQmyyMnrFQA21A,0.614,0.705,124.029
Pitbull,spotify:track:2sFU5bR4Nsk0SWtZZIc36r,0.7979999999999999,0.895,127.967
The American Dollar,spotify:track:1JK3ppo006rbhBCAskTWid,0.114,0.136,177.05700000000004
The Velvet Underground,spotify:track:4ztitTqonQuIrxJHHih7cQ,0.33,0.7509999999999999,166.76
Spirits Of Our Dreams,spotify:track:3Zo7qbx3AaRTfQBzrcYwy8,0.395,0.0901,90.913
Ant Saunders,spotify:track:2W4yABdLc4Jnds67Poi5Nl,0.865,0.438,129.03799999999998
Yuni Wa,spotify:track:6hz3QVrAReVnxNDGvX8CE6,0.623,0.532,168.106
Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0.696,0.8170000000000001,98.064
Nate Fifield,spotify:track:5DXbgGC0srDDi8gEFc3kaf,0.475,0.237,137.386
Pavvan,spotify:track:3x7UocMhbGtX046dBEnxhr,0.653,0.81,98.001
Boys Like Girls Featuring Taylor Swift,spotify:track:1MaqkdFNIKPdpQGDzme5ss,0.521,0.7020000000000001,127.976
Nightstop,spotify:track:17unhA5Gnc1nLFdg3dKmuO,0.518,0.825,110.986
Mindful Behaviour,spotify:track:7qULBKJPUl7W5yZ0rNFV34,0.328,0.0217,70.365
Justin Moore,spotify:track:5ZMFVgZSYvbq3SmgRwaGMa,0.626,0.805,116.03
Mumford & Sons,spotify:track:7IxVWmdabNVhfLBV3JD0nJ,0.595,0.506,141.981
Ycee,spotify:track:1NGvgncIB1kIDSEUWNV0Bg,0.79,0.732,109.974
Keith Urban,spotify:track:0KzEhOxVbub9dglj5mMyCc,0.496,0.397,160.02100000000004
Tim McGraw With Taylor Swift,spotify:track:4wFUdSCer8bdQsrp1M90sa,0.469,0.7979999999999999,158.114
Walker Hayes,spotify:track:6UsoV6X96Rox9mfxoz7SFy,0.846,0.711,120.013
Project 86,spotify:track:22dNiTWQ6odQQZ2rqC5Rr9,0.32299999999999995,0.96,181.891
Memorain,spotify:track:2rfiFq1I0DsgE6g73qJWsk,0.403,0.979,147.971
YoungBoy Never Broke Again,spotify:track:6vWzkhoAp1SF4PEJ0iLKYQ,0.732,0.6829999999999999,160.002
Story Of The Year,spotify:track:7gckN9CCV9vTZUfXb8lmzs,0.597,0.931,92.003
Armaan Malik,spotify:track:0dnDTvdUco2UbaBjUtPxNS,0.6659999999999999,0.644,115.1
Have A Nice Life,spotify:track:17UZNnLnMbHJp9Gw6slamE,0.448,0.82,149.955
Glee Cast Featuring Gwyneth Paltrow,spotify:track:42QbrSdEV2JIlNdmk3M8Uq,0.596,0.74,88.93799999999997
Eli Young Band,spotify:track:1nVLAEzhBXMJLR5zAl90Nl,0.366,0.6509999999999999,151.343
Twin Peaks,spotify:track:7jqlJXR599eER0QGnkeeXo,0.395,0.95,117.499
Mighty Sparrow,spotify:track:2XMDzJEPmwwAP3sltBmzY5,0.601,0.6990000000000001,111.88
P!nk,spotify:track:3MGJF1CDFGfjXESL2Heva0,0.57,0.6459999999999999,91.954
RaeLynn,spotify:track:24tygl4LPQcQgeBe7qzY3n,0.488,0.917,156.053
Banda Los Recoditos,spotify:track:1bkcIokOXvuIoKK9YNIx0m,0.745,0.388,134.908
MC HotDog,spotify:track:6oKhwGKLhvH5ROL0vL2NYd,0.79,0.871,127.011
Juice WRLD,spotify:track:41MCdlvXOl62B7Kv86Bb1v,0.745,0.561,77.557
The Wood Brothers,spotify:track:0MJ5Qltavj6AWdxjheHlSI,0.76,0.428,108.574
T-Pain Featuring B.o.B,spotify:track:1uH1Nd8vet2uoZSDFSDwbh,0.763,0.53,97.033
Flo Rida,spotify:track:4bZd0nRuX8HyjeXAUBczvm,0.693,0.8220000000000001,126.035
Anne Dudley,spotify:track:2TqqSIiMATAnzmCenloaAV,0.199,0.0521,115.263
Future Featuring Drake,spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,0.813,0.453,161.997
Cardi B & Bruno Mars,spotify:track:0PG9fbaaHFHfre2gUVo7AN,0.747,0.57,133.99200000000002
Powerwolf,spotify:track:2xGmdQgW4rgv5VTO2t7W5w,0.265,0.861,117.886
KONGOS,spotify:track:2kWowW0k4oFymhkr7LmvzO,0.654,0.726,103.987
Adele,spotify:track:4sPmO7WMQUAf45kwMOtONw,0.481,0.451,157.966
Florida Georgia Line,spotify:track:6IFPfV8PNSYOmufzQ95hmm,0.5489999999999999,0.878,104.98
Britt Nicole,spotify:track:2fdd8W8eTym1gWO1dl1nxo,0.65,0.8190000000000001,95.958
Lil Jon Featuring LMFAO,spotify:track:2dOYuWJ8HKTHGuUaLOH7p1,0.8759999999999999,0.984,99.976
Living Death,spotify:track:24B7p1aDZgwDDhNBzpEM79,0.198,0.895,148.464
747,spotify:track:6DBp2PAq4HwvSQgmSIzRs3,0.696,0.7859999999999999,128.017
Dead Prez,spotify:track:4gEY54WWxgR1J9lWNVmB9L,0.56,0.967,150.071
Lil Nas X,spotify:track:6fTt0CH2t0mdeB2N9XFG5r,0.703,0.594,153.84799999999996
Candlemass,spotify:track:5lZLnoZQxC01nQhG81CBVH,0.171,0.971,105.154
Charli XCX,spotify:track:0Y1MWB026LYxGvhq4EcMiC,0.659,0.911,91.999
Old Dominion,spotify:track:33471tzU1VghDg9zNgGRpz,0.758,0.867,102.018
Bobo Stenson Trio,spotify:track:71oEERYVAlOz4tdZgXlh8p,0.579,0.146,125.036
Charlie Puth,spotify:track:6qNALlmZa1ESnCxJmXE1K9,0.755,0.769,114.966
Mystic Prophecy,spotify:track:6IHYWWmVyVXVk8b8rBYy9z,0.476,0.941,84.986
Death,spotify:track:7y3meHiGG8suskLZuySlu3,0.333,0.98,101.534
Sunn 0))),spotify:track:5PWWuVITa0SC49EFqyF8e8,0.136,0.311,101.238
Skrillex,spotify:track:4rwpZEcnalkuhPyGkEdhu0,0.523,0.944,139.997
Joshua Redman,spotify:track:3MhWFpRMVEyZ9QXGIb5RJK,0.447,0.163,74.933
Gloriana,spotify:track:1lNl7zRexUwxQ20OKONF3A,0.6509999999999999,0.696,112.988
Rihanna Featuring Chris Brown,spotify:track:4EfN6bixdOOgoLYR5C4cWo,0.7020000000000001,0.826,80.014
Hunter Hayes Featuring Jason Mraz,spotify:track:0spRhrdp5a0qHBzcYwtFIX,0.638,0.53,151.618
Kesha,spotify:track:0jdny0dhgjUwoIp5GkqEaA,0.5760000000000001,0.39,73.433
Julee Cruise,spotify:track:5FzErIQq7teYvUhi1wQLii,0.4970000000000001,0.0371,102.734
Future,spotify:track:2krzD9gBw8tI3fmFyCv4sR,0.718,0.862,138.97
Wande Coal,spotify:track:2KG2MggKHSVTKR8nLJX8DV,0.754,0.524,105.062
Easton Corbin,spotify:track:7bNX2Fgb4MjPrYbkHaCNwV,0.7090000000000001,0.654,119.989
Nymano,spotify:track:08lctzE8dgIbSfyz84XHNr,0.682,0.328,83.992
The Lonely Island Featuring Akon,spotify:track:5PEleSkK4p4E1sx3x7cOLt,0.615,0.813,167.991
Jason Aldean,spotify:track:1pm6AoOYO81llP3gwkTAbI,0.481,0.75,169.958
Sparkly Night,spotify:track:0RNIYMhAOf58gBUdSWQGpZ,0.725,0.927,119.981
Tim McGraw,spotify:track:4Pn0JlCUusD2QHjADuOzuV,0.355,0.48,100.956
Randy Houser,spotify:track:6aUhfNWYnMThF3TGtuYUUu,0.6779999999999999,0.8390000000000001,104.952
Novembers Doom,spotify:track:59k8MG9j0tLBkiDJGSLOQV,0.515,0.542,140.06
Bebe Rexha & Florida Georgia Line,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,0.643,0.7829999999999999,154.084
Wiz Khalifa,spotify:track:53DB6LJV9B8sz0p1s6tlGS,0.523,0.805,125.358
Frankie Ballard,spotify:track:6ll39ALTlddWWQZLjSFlwM,0.61,0.8759999999999999,115.05
Roger Eno,spotify:track:1fj2JSPeWK7YoCsr0ZXOOv,0.5589999999999999,0.000251,67.965
Trey Songz,spotify:track:0tyYpW6eJ2q7Dtfyc3v7rO,0.7490000000000001,0.643,123.92
Barren Cross,spotify:track:6U2oJ2MrwA2ta6GHyrySug,0.361,0.905,74.69
LCD Soundsystem,spotify:track:53PkA8aXiwH4ppa0V0iO7o,0.58,0.622,169.442
Guru,spotify:track:6gUT5EE2abvzfegGZEWwb3,0.846,0.8170000000000001,101.982
Zac Brown Band,spotify:track:6OzujJBXwYPxJ7KeqflLtr,0.64,0.196,143.91899999999995
The American Dollar,spotify:track:6HZ9rh0CR03xqSNw1TZXZN,0.179,0.292,73.542
Diplo Presents Thomas Wesley Featuring Morgan Wallen,spotify:track:0rFQ5cKYJ9WtHSKp9sxVYt,0.764,0.555,111.004
Mighty Sparrow,spotify:track:4VJOpVxEmdUs59uzyiDV8d,0.433,0.845,139.30200000000002
Bill Charlap Trio,spotify:track:1vd6bplZvB2edAjNd9bR7l,0.61,0.15,104.815
Blindside,spotify:track:7rqViDTz0xO5AI8Li3In1U,0.532,0.943,131.803
Black Asteroid,spotify:track:4AlwgQJ2LM2AmwP7c2s6cT,0.737,0.946,129.995
Aura Noir,spotify:track:7h7MmJk29VnayPGyZCSXG6,0.151,0.991,141.485
Kane Brown Featuring Lauren Alaina,spotify:track:7zVCrzzEJU7u24sbJPXA5W,0.612,0.799,125.976
Upon A Burning Body,spotify:track:6VGmaEIbIwqzfXmFIIv1QQ,0.34600000000000003,0.972,157.795
Shatta Wale,spotify:track:5U137u3NHIFqN4AFT9uiGe,0.8079999999999999,0.481,109.779
The Weeknd,spotify:track:7DKS0rX27cCEPsK0R6tFWS,0.56,0.6779999999999999,122.585
Roger Bäck,spotify:track:309TGysIVXNRptSCEWLSnU,0.5820000000000001,0.34700000000000003,128.877
DaBaby Featuring Offset,spotify:track:7f1zjZG77S891Uv4O68yfk,0.852,0.73,92.506
Hella,spotify:track:05XyWJJz3TsKidix2grzcI,0.447,0.943,180.523
Pauline Croze,spotify:track:0zbeJHWu2V7tWr4o0P0LlM,0.721,0.467,80.005
Jawad Ahmad,spotify:track:2s62DiCBvb6GOrLp5nC8SJ,0.748,0.889,117.993
Dr. Sounds,spotify:track:30JHC8qhfnaFMpC2tLx8Ha,0.159,0.015,139.085
Harry Styles,spotify:track:5Ohxk2dO5COHF1krpoPigN,0.516,0.595,119.972
Demi Lovato,spotify:track:1A2PVHd6kWaMlaJVkMfXmz,0.505,0.624,139.849
Imagine Dragons,spotify:track:4G8gkOterJn0Ywt6uhqbhp,0.448,0.784,136.245
Darrell Mansfield,spotify:track:3WPO6BhReGtj24J9qCiNuF,0.234,0.915,96.738
PVRIS,spotify:track:3kQLIDOVN6p2HzbrAVSUDN,0.379,0.755,174.054
Tristan Eckerson,spotify:track:1UVNO2jUwZZuSUmHE2jf03,0.388,0.0935,170.287
Dj Mad Dog,spotify:track:2wGHvGPkkzioQCSWCuL3rc,0.64,0.96,100.05
Ben Webster,spotify:track:1XLO6LHLJC1Cf0wA6ZBIM7,0.496,0.0438,130.63
Testament,spotify:track:540RPIWzBFzCXWfHQDIUXb,0.18600000000000005,0.934,96.611
Tuomas Rantanen,spotify:track:0yazuROYQWAyl9Llf0qNU4,0.5589999999999999,0.894,127.991
Ramallah,spotify:track:74wqsCaKSVUcewDe6tn6RV,0.368,0.947,112.051
Maren Morris Featuring Vince Gill,spotify:track:7zOoHxDt1duHL8czY7o7ab,0.526,0.412,79.732
Powerwolf,spotify:track:6JOq5dYmyQ2mUj3uEeMnoi,0.31,0.926,86.544
Roger Eno,spotify:track:1lbKCudtwMM8igNW1HG2SU,0.267,0.0118,62.966
Scandinavian Metal Praise,spotify:track:4nOmaS4LpeKJKmtTtCIvms,0.48,0.943,139.996
Lin-Manuel Miranda Featuring Artists For Puerto Rico,spotify:track:3dskm5fAe8OkBtM9E0VVWx,0.471,0.7909999999999999,188.36
Miranda Lambert Duet With Carrie Underwood,spotify:track:6s9m5J92By7jii22Q2XtY2,0.68,0.888,90.076
Banda Los Recoditos,spotify:track:58rgceeiYu1wFneDP2j5LJ,0.74,0.8490000000000001,165.91
Lil Yachty,spotify:track:40yJGQyEaBbIkXpwMFkXip,0.764,0.475,129.974
Ronnie Dunn,spotify:track:41TDpmZqjVfCEFE8yMNhGc,0.662,0.29,148.393
Romeo Santos Featuring Drake,spotify:track:1iLv1ieT9BZ3qsti9yTCnG,0.802,0.725,128.04
Charlie Puth,spotify:track:6wmAHw1szh5RCKSRjiXhPe,0.845,0.561,109.974
Victorious Cast Featuring Victoria Justice,spotify:track:5ilbsx6qkdgTZLptWIvXEV,0.613,0.917,140.001
Belphegor,spotify:track:6DhY2ftWQMb4iUv6cK1qyc,0.374,0.988,169.02900000000002
Arvo Pärt,spotify:track:4BWEUBmKGUw5KaCOYtJ70R,0.366,0.004,138.122
Candlemass,spotify:track:4N2aAG8Top1wL46n2Keima,0.211,0.916,105.965
Jackal,spotify:track:47lj2roMYHbiZkn0rupSfk,0.8540000000000001,0.828,100.969
Kenny Chesney,spotify:track:1RfPA6mxhOvc5dVK9MHReF,0.5589999999999999,0.795,160.039
Walker & Royce,spotify:track:7GzVR6vjRg3KrC57lPiFqd,0.8079999999999999,0.711,126.008
Hiphop Tamizha,spotify:track:20xkpWij36oGYQuE6yXVLN,0.631,0.818,108.065
Shinedown,spotify:track:0CkSF2TAqIu8TJaVwwAOnT,0.449,0.956,97.011
Lauren Alaina,spotify:track:4nxgA1nvXvTkmsBY0vJV57,0.611,0.8859999999999999,112.988
Eminem,spotify:track:2SL6oP2YAEQbqsrkOzRGO4,0.7490000000000001,0.794,135.959
Kanye West,spotify:track:4KW1lqgSr8TKrvBII0Brf8,0.7240000000000001,0.573,113.088
Oscar Peterson,spotify:track:35QqECQ42isDX5YsVujptz,0.551,0.114,70.141
Tipling Rock,spotify:track:58zHTTmJFwpOe9kGLOIDYC,0.595,0.677,145.066
Deadstar,spotify:track:0EwlT89KY0ELHU5Yu4Q3Ve,0.6629999999999999,0.682,129.999
Metá Metá,spotify:track:2GMlGVZ3Co8CkDm1RiPFRw,0.64,0.732,112.956
Diamond Platnumz,spotify:track:2g5MgajYBXFrfKVwxoGDSk,0.5870000000000001,0.752,147.388
Lizzo,spotify:track:3Yh9lZcWyKrK9GjbhuS0hR,0.682,0.919,95.982
Chet Baker,spotify:track:2OcLouLyke8ocFkC3tgFd0,0.446,0.106,125.983
Stella Donnelly,spotify:track:1HdF8gaxTUMgkkfmUygR8A,0.51,0.197,115.213
King Diamond,spotify:track:7axl9MrymTXfKdnGaQ8kA5,0.229,0.936,138.85399999999998
A Boogie Wit da Hoodie,spotify:track:2xE16muNCmhZwSOv3i1d1H,0.943,0.664,120.051
Dia Frampton,spotify:track:0Q5U5alAt2pjop9331E5cQ,0.619,0.701,129.899
Lady Antebellum,spotify:track:1qDahv56bbyCytqvnvY2Yp,0.6779999999999999,0.72,95.027
Tyga Featuring Offset,spotify:track:5IaHrVsrferBYDm0bDyABy,0.884,0.5589999999999999,97.994
Coldplay,spotify:track:6maXBs9zUY48m1UNHgTeRC,0.445,0.67,115.415
Scooter,spotify:track:6gZuJM3POJw2DVBMYQrN42,0.441,0.947,146.034
Kacey Musgraves,spotify:track:5UDqWOgDdixYMAgAyNbpgh,0.6509999999999999,0.466,86.95299999999997
Garrett Hedlund & Leighton Meester,spotify:track:5rwxsHLK1q9fPJFyyqJmP1,0.624,0.35700000000000004,79.998
Massive Attack,spotify:track:2BndJYJQ17UcEeUFJP5JmY,0.81,0.591,136.028
Jett Rebel,spotify:track:6Bs9QI2u6ylYw0uEtnSBhB,0.627,0.6609999999999999,112.956
Timonkey,spotify:track:5JJe6jYyA0JTXgSlFQfAPf,0.657,0.847,96.016
Kristen Bell & Santino Fontana,spotify:track:3IPnBzGRMg6BfViFxxa0Gq,0.737,0.637,100.033
Glee Cast,spotify:track:3kUkjtNjWG7jFEMIEPnVJq,0.98,0.816,120.019
Liam Gallagher,spotify:track:3EfTQn30P4fqXxRf9IN7x6,0.499,0.5479999999999999,87.854
Florian Ostertag,spotify:track:2MyQbWWkqwlQ24sZ4EUM76,0.599,0.731,163.91
Ariel Kelly,spotify:track:359Mdes34kiEENSRzA9qKp,0.872,0.611,100.003
Alexandre Desplat,spotify:track:5RB7nndbCcqUbNb4PahekL,0.6459999999999999,0.081,112.104
Calvin Harris & Disciples,spotify:track:22mek4IiqubGD9ctzxc69s,0.738,0.868,122.003
Sia Featuring Kendrick Lamar,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,0.6679999999999999,0.725,191.944
Tove Lo,spotify:track:14OxJlLdcHNpgsm4DRwDOB,0.733,0.65,110.003
Iyaz,spotify:track:3fV2ZnSsxgvXUHshkGCBdR,0.73,0.728,130.061
Greensky Bluegrass,spotify:track:5C7std6C9j5UpN7pW3tIqQ,0.599,0.755,110.885
Ever So Blue,spotify:track:3VBPPIu4MGBnMj4SF8sJBJ,0.403,0.0621,135.761
"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",spotify:track:4dASQiO1Eoo3RJvt74FtXB,0.502,0.7859999999999999,169.021
Keith Urban,spotify:track:2wu2C3Tij2Prb7LIbutDqB,0.618,0.764,87.012
Darkbuster,spotify:track:74ZmjKNo1jckX7nTdEYvQm,0.597,0.923,123.895
Greta Van Fleet,spotify:track:0iYBNrznkCwhN3xCmNVJpo,0.5529999999999999,0.807,151.916
Wolfpack,spotify:track:5hJ97R0jEJwFk7XwtxXX6v,0.123,0.968,198.548
Panic! At The Disco,spotify:track:6od5hFv9IT5JHc7NEF9HRv,0.57,0.865,110.01
Justin Timberlake,spotify:track:6jT85s2dZ55HBqjXYi2rfI,0.7929999999999999,0.5539999999999999,119.993
The Band Perry,spotify:track:2khs94jHAVzUm3Pu4mAMmv,0.536,0.521,131.937
KYLE Featuring Lil Yachty,spotify:track:2EEeOnHehOozLq4aS0n6SL,0.746,0.653,75.016
"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",spotify:track:6H2wnX7ytNeCKERIVqCwgs,0.5920000000000001,0.944,124.42
Uncle Tupelo,spotify:track:3IaCtbSPe95zv3N2gAhnRq,0.629,0.687,115.867
Pia Mia Featuring Chris Brown & Tyga,spotify:track:72Bz4ciRZPBcVSw0nrZDHi,0.7120000000000001,0.564,95.95
Ed Sheeran,spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,0.614,0.379,107.989
for KING & COUNTRY,spotify:track:1f1Gw6iSRoOrc9rEYc3rhx,0.59,0.8370000000000001,130.043
Mon Cote Punk,spotify:track:4rPVBk3ZxegZ9Cqt9M9OfM,0.723,0.841,101.992
Famous Dex,spotify:track:5PTG6rrL6EPFD9E2QMI2pl,0.733,0.6779999999999999,175.985
"DJ Khaled Featuring Rick Ross, Plies, Lil Wayne & T-Pain",spotify:track:2NYYUTe0vuU5Tq4smECz71,0.585,0.815,140.077
Nathan Salsburg,spotify:track:6tPCFKdtVp9zMCV3JJlj6C,0.557,0.207,90.128
Ron Sexsmith,spotify:track:4bKjOGuWrfju8eJZMihAAd,0.623,0.5670000000000001,91.581
Craft,spotify:track:7okwuNfmb1j4MZQiEp2dZQ,0.363,0.945,138.046
Diana Krall,spotify:track:63sHQrkwEZ904kpr9tGESs,0.461,0.114,140.341
Fit For An Autopsy,spotify:track:3N5g44HHWynxKAPLJLkQwz,0.249,0.925,121.009
Justin Bieber Featuring Jaden Smith,spotify:track:5GYbkDveRD2I8M5ZJ14hWn,0.7390000000000001,0.807,97.048
Alexandre Desplat,spotify:track:4RTmPGLfkrUJgfFAJOzWil,0.449,0.267,88.00299999999999
Miranda Lambert,spotify:track:3fDsErbmOD3TuaSDuxSXav,0.5660000000000001,0.507,158.119
No Bros,spotify:track:6LXnHpamNG6Emah4cZWKIx,0.271,0.879,74.91199999999998
Drake,spotify:track:3qN5qMTKyEEmiTZD38BNTT,0.899,0.586,150.001
Halsey Featuring Big Sean & Stefflon Don,spotify:track:2Te14aSrBgFj1CE2sBBVMX,0.602,0.7240000000000001,100.064
Only Sun,spotify:track:3Pp7mcKhi5k9dJAnIMr5sJ,0.5,0.907,176.037
The Moonlandingz,spotify:track:53oBaR503LlFR0QpgoysQE,0.354,0.723,119.587
YoungBoy Never Broke Again,spotify:track:4vSoyDfL0uZyUoWu5NNNsQ,0.82,0.6970000000000001,154.99200000000005
Rihanna,spotify:track:4pAl7FkDMNBsjykPXo91B3,0.6709999999999999,0.314,110.898
T-Pain Featuring Wiz Khalifa & Lily Allen,spotify:track:6j236RwzFFj4wqH2tWJNBD,0.4,0.882,167.114
Area 42,spotify:track:3iGPuAcuA06vvSnFVHvcQj,0.89,0.6409999999999999,119.961
The Black,spotify:track:4Hn9MkPfUEGuTnOd7e0s24,0.398,0.947,159.974
Bobby Timmons,spotify:track:4VOHFkCCdAjc7oDNMB72mg,0.6609999999999999,0.369,75.955
Diana Krall,spotify:track:2V80O2WmXE2pBUO4wcEOHq,0.395,0.114,176.998
Lack Of Afro,spotify:track:7BnJoLoOxYrNxzo6Hs0J7k,0.662,0.865,82.083
The Butterflies,spotify:track:22oHNR2kqQKjyKpLbB6IUp,0.628,0.451,103.188
Lady Gaga & Bradley Cooper,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.5720000000000001,0.385,95.799
